Ticker,Company,CIK,Rating Score,Net Income,Revenue,Total Assets,Total Liabilities
THEOR,BOA Acquisition Corp. II,0002080216,0,,,,
THEOU,BOA Acquisition Corp. II,0002080216,0,,,,
STLJF,Stella-Jones Inc./ADR,0002077242,0,,,,
ETSS-WT,Energy Transition Special Opportunities,0002085932,0,,,,
ETSS-UN,Energy Transition Special Opportunities,0002085932,0,,,,
NHKGF,NHK Spring Co. Ltd/ADR,0002087500,0,,,,
PCCOF,Paltac Corporation/ADR,0002089174,0,,,,
CSHRW,CoinShares PLC,0002087587,0,,,,
TOETF,TOSEI CORP/ADR,0002089506,0,,,,
BRUNW,Boost Run Inc.,0002090646,0,,,,
CPXWF,Capital Power Corp/ADR,0002071911,0,,,,
CPRHF,Capital Power Corp/ADR,0002071911,0,,,,
CPWPF,Capital Power Corp/ADR,0002071911,0,,,,
CGDXF,XALI GOLD CORP.,0001479480,0,,,,
NHFOF,NH Foods Ltd./ADR,0001532175,0,,,,
FINCF,Fortis Inc.,0001666175,0,,,,
FRTJF,Fortis Inc.,0001666175,0,,,,
ATS,ATS Corp /ATS,0001394832,0,,,,
PAEXY,Parex Resources Inc./ADR,0002073620,0,,,,
LKFT,Lakefront Biotherapeutics NV,0001421876,0,,,,
PSBAF,PT Sumber Alfaria Trijaya Tbk/ADR,0002063685,0,,,,
ELEEF,Element Fleet Management Corp./ADR,0002073615,0,,,,
NNWWF,North West Co Inc./ADR,0002073913,0,,,,
ARCLU,ARC Group Acquisition I Corp.,0002073515,0,,,,
ARCLW,ARC Group Acquisition I Corp.,0002073515,0,,,,
ARCLR,ARC Group Acquisition I Corp.,0002073515,0,,,,
GRTUF,GRANITE REAL ESTATE INVESTMENT TRUST,0001564538,0,,,,
DLNG-PA,Dynagas LNG Partners LP,0001578453,0,,,,
SHLAF,Schindler Holding AG/ADR,0001655190,0,,,,
SHLRF,Schindler Holding AG/ADR,0001655190,0,,,,
JPHLF,"Japan Post Holdings Co., Ltd./ADR",0001665275,0,,,,
DEO,DIAGEO PLC,0000835403,0,,,,
UMC,UNITED MICROELECTRONICS CORP,0001033767,0,,,,
INFY,Infosys Ltd,0001067491,0,,,,
CCEP,COCA-COLA EUROPACIFIC PARTNERS plc,0001650107,0,,,,
KARD,"Kardigan, Inc.",0002123613,0,,,,
ISFFF,ISS A/S / ADR,0001608401,0,,,,
ISADY,ISS A/S / ADR,0001608401,0,,,,
CXIIU,Churchill Capital Corp XII,0002114227,0,,,,
RGAKF,Rigaku Holdings Corporation/ADR,0002141099,0,,,,
YICCU,Yorkville International Capital Corp.,0002130386,0,,,,
YICCW,Yorkville International Capital Corp.,0002130386,0,,,,
ZTOEF,ZTO Express (Cayman) Inc.,0001677250,0,,,,
EWAVU,East West Ave Acquisition Corp.,0002100704,0,,,,
EWAVR,East West Ave Acquisition Corp.,0002100704,0,,,,
FTPSF,Fortis Inc.,0001666175,0,,,,
FRTSF,Fortis Inc.,0001666175,0,,,,
HERE,Here Group Ltd,0001932770,0,,,,
GCGRW,General Catalyst Global Resilience Merger Corp.,0002108962,0,,,,
ODERF,"Odakyu Electric Railway Co., Ltd./ADR",0002108124,0,,,,
ELSSF,ELIS S.A./ADR,0002127861,0,,,,
MNLTF,Mininglamp Technology Group Limited/ADR,0002128448,0,,,,
CXIIW,Churchill Capital Corp XII,0002114227,0,,,,
BAFBF,Balfour Beatty plc/ADR,0001506721,0,,,,
LOMWF,Lion One Metals Ltd.,0001509397,0,,,,
LTCFX,Alternative Strategies Income Fund,0001496254,0,,,,
LTAFX,Alternative Strategies Income Fund,0001496254,0,,,,
FTRSF,Fortis Inc.,0001666175,0,,,,
FORFF,Fortis Inc.,0001666175,0,,,,
INKWD,"Greene Concepts, Inc",0001585380,0,,,,
SWCPF,SWCC Corp/ADR,0002107960,0,,,,
MTAL-WT,Metals Acquisition Corp. II,0002107724,0,,,,
MTAL-UN,Metals Acquisition Corp. II,0002107724,0,,,,
TMTSW,Spartacus Acquisition Corp. II,0002097364,0,-1038713.0,,188884.0,219347.0
TMTSU,Spartacus Acquisition Corp. II,0002097364,0,-1038713.0,,188884.0,219347.0
KATJF,Knowledge Atlas Technology Joint Stock Co Limited/ADR,0002109545,0,,,,
VUECF,Verdera Energy Corp.,0002111453,0,,,,
GCGRU,General Catalyst Global Resilience Merger Corp.,0002108962,0,,,,
GCL,GCL Global Holdings Ltd,0002002045,0,,,,
ZYBT,Zhengye Biotechnology Holding Ltd,0001975641,0,,,,
FBDT,"First Breach, Inc.",0001892704,0,,,,
IEGCF,Independence Gold Corp.,0001537317,0,,,,
NDLS,NOODLES & Co,0001275158,0,-42568000.0,495089000.0,261671000.0,306976000.0
IGI,Western Asset Investment Grade Opportunity Trust Inc.,0001462586,0,,,,
JUSH,Jushi Holdings Inc.,0001909747,0,-68591000.0,262909000.0,422342000.0,537686000.0
MOBI,"Mobia Medical, Inc.",0001489993,0,,,,
MIY,"BLACKROCK MUNIYIELD MICHIGAN QUALITY FUND, INC.",0000890393,0,,,,
NOA,North American Construction Group Ltd.,0001368519,0,,,,
BGM,BGM Group Ltd.,0001779578,0,,,,
MNYWW,MoneyHero Ltd,0001974044,0,,,,
THNBY,Technoprobe SpA/ADR,0001971172,0,,,,
HAWK,"HawkEye 360, Inc.",0001750704,0,,,,
BROXF,BROOKFIELD Corp /ON/,0001001085,0,,,,
WCPRF,WHITECAP RESOURCES INC.,0001472879,0,,,,
TWN,TAIWAN FUND INC,0000804123,0,,,,
SLOIF,Soitec SA,0001445214,0,,,,
MIMTF,Mitsubishi Materials Corp / ADR,0001460447,0,,,,
COPR-WT,Idaho Copper Corp,0001263364,0,-3074964.0,609174.0,192016.0,6646351.0
GIGGF,Giga Metals Corp,0001336364,0,,,,
STDN,"Standard Nuclear, Inc.",0002086716,0,,,,
CMRE,Costamare Inc.,0001503584,0,,,,
TY,TRI-CONTINENTAL Corp,0000099614,0,,,,
IMOS,CHIPMOS TECHNOLOGIES INC,0001123134,0,,,,
VET,VERMILION ENERGY INC.,0001293135,0,,,,
BRVE,"Braveheart Bio, Inc.",0002131524,0,,,,
BSAAU,BEST SPAC I Acquisition Corp.,0002051587,0,649853.0,,57621209.0,
BSAAR,BEST SPAC I Acquisition Corp.,0002051587,0,649853.0,,57621209.0,
PCF,HIGH INCOME SECURITIES FUND,0000810943,0,,,,
NIPG,NIP Group Inc.,0001966233,0,,,,
INVZ,Innoviz Technologies Ltd.,0001835654,0,,,,
RGT,"ROYCE GLOBAL TRUST, INC.",0001514490,0,,,,
TP,Ticketplus Ltd.,0002104296,0,,,,
RMI,"RiverNorth Opportunistic Municipal Income Fund, Inc.",0001746967,0,,,,
YDDL,One & one Green Technologies. INC,0002034723,0,,,,
ETJ,Eaton Vance Risk-Managed Diversified Equity Income Fund,0001395325,0,,,,
PYPD,PolyPid Ltd.,0001611842,0,,,,
LPA,Logistic Properties of the Americas,0001997711,0,,,,
AAWH,"Ascend Wellness Holdings, Inc.",0001756390,0,-80899000.0,500581000.0,907929000.0,954546000.0
SCAGW,Scage Future,0002000366,0,,,,
DVHGF,Devonian Health Group Inc.,0002000684,0,,,,
GAFC,Guru App Factory Corp,0001989788,0,-43690.0,94500.0,0.0,1303.0
XPRO,Expro Ltd,0002126198,0,,,,
GCLWW,GCL Global Holdings Ltd,0002002045,0,,,,
SCXBF,SCB X Public Co Ltd,0002066600,0,,,,
FUSEW,Fusemachines Inc.,0002033383,0,-928000.0,7714000.0,7536000.0,22112000.0
BXDC,Blackstone Digital Infrastructure Trust Inc.,0002100161,0,,,,
CLM,"Cornerstone Strategic Investment Fund, Inc.",0000814083,0,,,,
NBTX,Nanobiotix S.A.,0001760854,0,,,,
GHRS,GH Research PLC,0001855129,0,,,,
CMPS,COMPASS Pathways plc,0001816590,0,-287862000.0,,210349000.0,263197000.0
WRD,WeRide Inc.,0001867729,0,,,,
RMXID,"RMX INDUSTRIES, INC.",0001970743,0,,,,
BCHMF,Bachem Holding AG/ADR,0001968378,0,,,,
GDERF,Galderma Group AG/ADR,0002021390,0,,,,
YI,"111, Inc.",0001738906,0,,,,
HERZ,"Herzfeld Credit Income Fund, Inc",0000880406,0,,,,
EONGY,E.ON SE,0001136808,0,,,,
KNGRF,Kingsmen Resources Ltd.,0001191832,0,,,,
IRHOR,Iron Horse Acquisition II Corp.,0002051985,0,-204391.0,,364681.0,
GPTGF,GPT Group/ADR,0002075474,0,,,,
TNDEF,Top End Energy Ltd/ADR,0002075349,0,,,,
WSTNR,Westin Acquisition Corp,0002076192,0,,,,
WIPKF,Winpak Ltd./ADR,0002074059,0,,,,
PREKF,PrairieSky Royalty Ltd/ADR,0002071912,0,,,,
CRACU,Crown Reserve Acquisition Corp. I,0002070887,0,1129754.0,,173851920.0,
CRACW,Crown Reserve Acquisition Corp. I,0002070887,0,1129754.0,,173851920.0,
CRACR,Crown Reserve Acquisition Corp. I,0002070887,0,1129754.0,,173851920.0,
BSTZ,BlackRock Science & Technology Term Trust,0001768666,0,,,,
DAO,"Youdao, Inc.",0001781753,0,,,,
KARO,Karooooo Ltd.,0001828102,0,,,,
CEPU,CENTRAL PUERTO S.A.,0001717161,0,,,,
LFLRF,LaFleur Minerals Inc..,0001800890,0,,,,
NEXA,Nexa Resources S.A.,0001713930,0,,,,
ILLUW,Illumination Acquisition Corp. I,0002101135,0,,,,
PIII,P3 Health Partners Inc.,0001832511,0,-147948000.0,1459080000.0,656641000.0,796876000.0
PLGO,Pelagos Insurance Capital Ltd,0001636639,0,,,,
MRCL,Mercalot Inc.,0002029014,0,-36265.0,3900.0,76838.0,87482.0
VNMEU,Vendome Acquisition Corp I,0002055879,0,2049849.0,,204606763.0,
IRHOU,Iron Horse Acquisition II Corp.,0002051985,0,-204391.0,,364681.0,
XTRAF,Xtract One Technologies Inc.,0001684505,0,,,,
FVAV,Fortress Value Acquisition Corp. V,0001850733,0,,,,
ALLT,Allot Ltd.,0001365767,0,,,,
ZIP,"ZIPRECRUITER, INC.",0001617553,0,-32994000.0,448952000.0,569743000.0,646944000.0
OTGA,OTG Acquisition Corp. I,0002077010,0,2181186.0,,234671338.0,
ACAA,Averin Capital Acquisition Corp.,0002096900,0,,,,
ARCI,Archimedes Tech SPAC Partners III Co.,0002083910,0,,,,
TCX,TUCOWS INC /PA/,0000909494,0,-75819000.0,362275000.0,730909000.0,
PLCI,Pelican Acquisition II Corp,0002122392,0,,,,
TSQ,"Townsquare Media, Inc.",0001499832,0,-11516000.0,427380000.0,528618000.0,569610000.0
MLAAU,Mountain Lake Acquisition Corp. II,0002094265,0,-82211.0,,168035.0,225246.0
PARXF,Parex Resources Inc./ADR,0002073620,0,,,,
TMTNF,Toromont Industries Ltd./ADR,0002072098,0,,,,
VNMEW,Vendome Acquisition Corp I,0002055879,0,2049849.0,,204606763.0,
MDDNF,Meridian Energy Ltd/ADR,0002063417,0,,,,
FLNCF,Freelancer Ltd,0002065932,0,,,,
DGAC-RI,DISCIPLINED GROWTH ACQUISITION Corp,0002111038,0,,,,
DGAC-UN,DISCIPLINED GROWTH ACQUISITION Corp,0002111038,0,,,,
BLHWF,BELIMO Holding AG/ADR,0002109234,0,,,,
NOFCF,NOF Corporation/ADR,0002108180,0,,,,
SAMO-UN,Samos Energy Acquisition Corp,0002125567,0,,,,
ERBGF,Eastroc Beverage Group Co. Ltd/ADR,0002123531,0,,,,
IQMXW,IQM Quantum Computers Oyj,0002113060,0,,,,
CSBA,CSB Financial Inc.,0002114521,0,,,,
AACOW,Abony Acquisition Corp. I,0002099906,0,-99715.0,,391275.0,465990.0
AACOU,Abony Acquisition Corp. I,0002099906,0,-99715.0,,391275.0,465990.0
OTAI-UN,Starlink AI Acquisition Corp,0002094076,0,,,,
ILLUU,Illumination Acquisition Corp. I,0002101135,0,,,,
SHOTR,RMG ML Sports Holdings,0002104879,0,,,,
SHOTU,RMG ML Sports Holdings,0002104879,0,,,,
KEYYU,Keystone Acquisition Corp.,0002102771,0,,,,
KEYYW,Keystone Acquisition Corp.,0002102771,0,,,,
GHXIU,"Gores Holdings XI, Inc.",0002086438,0,,,,
ARTCW,Art Technology Acquisition Corp.,0002086545,0,-117419.0,,294899.0,
ARTCU,Art Technology Acquisition Corp.,0002086545,0,-117419.0,,294899.0,
AIKCF,Aica Kogyo Co Limited/ADR,0002087856,0,,,,
PTACW,Patriot Acquisition Corp./CI,0002099095,0,,,,
PTACU,Patriot Acquisition Corp./CI,0002099095,0,,,,
TVIVW,Texas Ventures Acquisition IV Corp,0002096755,0,,,,
TVIVU,Texas Ventures Acquisition IV Corp,0002096755,0,,,,
BIDWR,Tribeca Strategic Acquisition Corp.,0002094919,0,,,,
BIDWU,Tribeca Strategic Acquisition Corp.,0002094919,0,,,,
CBGGF,Chain Bridge I,0001845149,0,-1332721.0,,1183329.0,4282588.0
MLAAW,Mountain Lake Acquisition Corp. II,0002094265,0,-82211.0,,168035.0,225246.0
OPPPF,Open House Group Co. Ltd/ADR,0002131812,0,,,,
VII-WT,Viking Acquisition Corp. II,0002139246,0,,,,
VII-UN,Viking Acquisition Corp. II,0002139246,0,,,,
EXOSF,Exosens SAS/ADR,0002109666,0,,,,
FHFLF,Foshan Haitian Flavouring & Food Co Ltd./ADR,0002082876,0,,,,
AESPW,Aeon Acquisition I Corp.,0002082526,0,-43751.0,,299009.0,
AESPR,Aeon Acquisition I Corp.,0002082526,0,-43751.0,,299009.0,
AESPU,Aeon Acquisition I Corp.,0002082526,0,-43751.0,,299009.0,
SORNU,Soren Acquisition Corp.,0002086263,0,-83209.0,,516675.0,574884.0
SORNW,Soren Acquisition Corp.,0002086263,0,-83209.0,,516675.0,574884.0
AACIW,Armada Acquisition Corp. III,0002092897,0,-52950.0,,332011.0,359961.0
AACIU,Armada Acquisition Corp. III,0002092897,0,-52950.0,,332011.0,359961.0
OTAI-RI,Starlink AI Acquisition Corp,0002094076,0,,,,
DPCDF,DPC DASH LTD/ADR,0002094201,0,,,,
MLCO,Melco Resorts & Entertainment LTD,0001381640,0,,,,
CHA,Chagee Holdings Ltd.,0002013649,0,,,,
LIND,"LINDBLAD EXPEDITIONS HOLDINGS, INC.",0001512499,0,-29721000.0,,979958000.0,1133457000.0
AERO,"Grupo Aeromexico, S.A.B. de C.V.",0001561861,0,,,,
GHXIW,"Gores Holdings XI, Inc.",0002086438,0,,,,
EVBWF,Vertical Aerospace Ltd.,0001867102,0,,,,
EVTWF,Vertical Aerospace Ltd.,0001867102,0,,,,
NVACW,"Profusa, Inc.",0001859807,0,-35823000.0,100000.0,3775000.0,30433000.0
OTGAU,OTG Acquisition Corp. I,0002077010,0,2181186.0,,234671338.0,
OTGAW,OTG Acquisition Corp. I,0002077010,0,2181186.0,,234671338.0,
WSTNU,Westin Acquisition Corp,0002076192,0,,,,
VECA-RI,Vernal Capital Acquisition Corp.,0002081690,0,,,,
GUACW,Berto Acquisition Corp. II,0002081515,0,,,,
GUACU,Berto Acquisition Corp. II,0002081515,0,,,,
VECA-UN,Vernal Capital Acquisition Corp.,0002081690,0,,,,
OBIIF,"OBIC Co., Ltd./ADR",0002077146,0,,,,
ESLAW,"Estrella Immunopharma, Inc.",0001844417,0,-13063512.0,,3176975.0,13543033.0
IMAQW,International Media Acquisition Corp.,0001846235,0,-344794.0,,4002200.0,15831722.0
IMAQU,International Media Acquisition Corp.,0001846235,0,-344794.0,,4002200.0,15831722.0
IMAQR,International Media Acquisition Corp.,0001846235,0,-344794.0,,4002200.0,15831722.0
CBRGF,Chain Bridge I,0001845149,0,-1332721.0,,1183329.0,4282588.0
SHAZ,SharonAI Holdings Inc.,0002068385,0,-39623909.0,1566631.0,133140150.0,143288407.0
JATT,JATT II Acquisition Corp.,0002112446,0,,,,
COE,51Talk Online Education Group,0001659494,0,,,,
CSTAF,Constellation Acquisition Corp I,0001834032,0,-3239103.0,,901209.0,23303004.0
NZAUF,Rua Gold Inc.,0001925511,0,,,,
VIPRF,SILVER VIPER MINERALS CORP.,0001684662,0,,,,
SBI,WESTERN ASSET INTERMEDIATE MUNI FUND INC.,0000882300,0,,,,
ONCY,ONCOLYTICS BIOTECH INC,0001129928,0,-28759000.0,,7582000.0,11381000.0
BNR,Burning Rock Biotech Ltd,0001792267,0,,,,
GOF,GUGGENHEIM STRATEGIC OPPORTUNITIES FUND,0001380936,0,,,,
GENI,Genius Sports Ltd,0001834489,0,,,,
NMZ,NUVEEN MUNICIPAL HIGH INCOME OPPORTUNITY FUND,0001266585,0,,,,
QTZM,Quantum Genesis AI Corp.,0001663038,0,-199269.0,0.0,584.0,441301.0
EVT,Eaton Vance Tax-Advantaged Dividend Income Fund,0001253327,0,,,,
TSAT,Telesat Corp,0001845840,0,,,,
PLBL,Polibeli Group Ltd,0002035697,0,,,,
HMELF,Hold Me Ltd,0001853630,0,,,,
BRLSW,Borealis Foods Inc.,0001852973,0,-18978618.0,31475628.0,52573331.0,71803918.0
HNSDF,Hensoldt AG/ADR,0001856488,0,,,,
EVAWF,Vertical Aerospace Ltd.,0001867102,0,,,,
RVSNW,Rail Vision Ltd.,0001743905,0,,,,
NICHX,Variant Alternative Income Fund,0001736510,0,,,,
AFRIW,Forafric Global PLC,0001903870,0,,,,
MLECW,Moolec Science SA,0001937737,0,,,,
DRTSW,Alpha Tau Medical Ltd.,0001871321,0,,,,
DFSCW,DEFSEC Technologies Inc.,0001889823,0,,,,
PLSAY,Polestar Automotive Holding UK PLC,0001884082,0,,,,
ANGH,Anghami Inc,0001871983,0,,,,
TRGSR,TRG Latin America Acquisitions Corp.,0002098780,0,,,,
GIXXR,GigCapital9 Corp.,0002098712,0,-44764.0,0.0,155828.0,175592.0
GIXXU,GigCapital9 Corp.,0002098712,0,-44764.0,0.0,155828.0,175592.0
TRGSU,TRG Latin America Acquisitions Corp.,0002098780,0,,,,
MCAHR,Mountain Crest Acquisition 6 Corp.,0002109876,0,,,,
MCAHU,Mountain Crest Acquisition 6 Corp.,0002109876,0,,,,
DPLMF,Diploma plc/ADR,0001529906,0,,,,
EBOSF,EBOS Group Limited/ADR,0001533082,0,,,,
SLND-WT,"Southland Holdings, Inc.",0001883814,0,-306540000.0,772168000.0,989280000.0,1121786000.0
LOCLW,Local Bounti Corporation/DE,0001840780,0,-94379000.0,48365000.0,410493000.0,576729000.0
LSRCF,Lasertec Corporation/ADR,0001822989,0,,,,
BURUW,"Nuburu, Inc.",0001814215,0,-79071276.0,0.0,49819239.0,65001412.0
CLPS,CLPS Inc,0001724542,0,,,,
SDMHF,Sartorius Stedim Biotech S.A./ADR,0001794363,0,,,,
PSPX,Pacific Sports Exchange Inc.,0001765651,0,-36745.0,4600.0,10245.0,
EYUUF,Electricity Generating Public Co Limited/ADR,0001562294,0,,,,
EYGPF,Electricity Generating Public Co Limited/ADR,0001562294,0,,,,
IPSOF,IPSOS/ADR,0001582820,0,,,,
OZKAP,Bank OZK,0001569650,0,,,,
SNROF,"Sanrio Company, Ltd./ADR",0001584273,0,,,,
OCLTU,OceanLight Acquisition Corp,0002137679,0,,,,
CCCTU,Columbus Circle Capital Corp III,0002123471,0,,,,
CCCTW,Columbus Circle Capital Corp III,0002123471,0,,,,
DTREF,DATELINE RESOURCES LTD/ADR,0002127860,0,,,,
SVIVW,Spring Valley Acquisition Corp. IV,0002098242,0,,,,
HCM,HUTCHMED (China) Ltd,0001648257,0,,,,
DRRKF,dormakaba Holding AG,0001705969,0,,,,
SCAFF,Schaeffler AG/ADR,0001713675,0,,,,
OCCIM,"OFS Credit Company, Inc.",0001716951,0,,,,
OCCIN,"OFS Credit Company, Inc.",0001716951,0,,,,
BGFR,BestGofer Inc.,0001722556,0,-25748.0,5260.0,116477.0,140772.0
ZLME,Zhanling International Ltd,0001489300,0,-38486.0,,183.0,53222.0
BRSL,Brightstar Lottery PLC,0001619762,0,,,,
BYSI,BeyondSpring Inc.,0001677940,0,-1006000.0,,25933000.0,49923000.0
COAG,"Hemab Therapeutics Holdings, Inc.",0002114044,0,,,,
MFP,"Midera Food Processing, Inc.",0002088281,0,,,,
RLX,RLX Technology Inc.,0001828365,0,,,,
STNE,StoneCo Ltd.,0001745431,0,,,,
AEGXF,Aecon Group Inc.,0001309167,0,,,,
KLRA,"Kailera Therapeutics, Inc.",0002096997,0,,,,
MESO,MESOBLAST LTD,0001345099,0,,,,
CPNNF,Central Pattana Public Co Limited/ADR,0001551468,0,,,,
CTPUF,Central Pattana Public Co Limited/ADR,0001551468,0,,,,
PRIF-PK,"Priority Income Fund, Inc.",0001554625,0,,,,
PRIF-PD,"Priority Income Fund, Inc.",0001554625,0,,,,
TUFUF,Thai Union Group Public Co Limited/ADR,0001562296,0,,,,
THFRF,Thai Union Group Public Co Limited/ADR,0001562296,0,,,,
WENC-UN,West Enclave Merger Corp.,0002104260,0,,,,
KCA-UN,Kensington Capital Acquisition Corp. VI,0002102713,0,,,,
KCAC-WT,Kensington Capital Acquisition Corp. VI,0002102713,0,,,,
LKYRF,Locksley Resources Limited/ADR,0002091585,0,,,,
AMAN,Amanat Acquisition Corp.,0002112457,0,,,,
VATE,INNOVATE Corp.,0001006837,0,-60600000.0,1246000000.0,950100000.0,1165400000.0
GIX,GigCapital9 Corp.,0002098712,0,-44764.0,0.0,155828.0,175592.0
OIM,OneIM Acquisition Corp.,0002088325,0,-59134.0,,479596.0,513730.0
SVMB,"Jingbo Technology, Inc.",0001647822,0,-6670335.0,1542867.0,7776342.0,39057898.0
WDH,Waterdrop Inc.,0001823986,0,,,,
FTZFF,Fitzroy Minerals Inc.,0001819258,0,,,,
ITHUF,"iANTHUS CAPITAL HOLDINGS, INC.",0001643154,0,-40203000.0,143986000.0,255986000.0,359026000.0
RACD,Research Alliance Corp IV,0002137777,0,,,,
TTIPF,"Thiogenesis Therapeutics, Corp.",0001877778,0,,,,
PAI,Western Asset Investment Grade Income Fund Inc.,0000075398,0,,,,
NVX,NOVONIX Ltd,0001859795,0,,,,
FER,Ferrovial N.V.,0001468522,0,,,,
OBCKF,Ottobock SE & Co. KGaA/ADR,0002094691,0,,,,
MZYX-UN,MOZAYYX Acquisition Corp.,0002097376,0,,,,
MZYX-WT,MOZAYYX Acquisition Corp.,0002097376,0,,,,
DBCAW,D. Boral Acquisition I Corp.,0002095161,0,-66845.0,,185954.0,227799.0
DBCAU,D. Boral Acquisition I Corp.,0002095161,0,-66845.0,,185954.0,227799.0
PRIF-PL,"Priority Income Fund, Inc.",0001554625,0,,,,
PAACW,Proem Acquisition Corp. I,0002087446,0,-55482.0,,134302.0,164784.0
PAACU,Proem Acquisition Corp. I,0002087446,0,-55482.0,,134302.0,164784.0
ETOR,eToro Group Ltd.,0001493318,0,,,,
SMSGY,Samsonite International SA/ADR,0001560968,0,,,,
MLYS,"Mineralys Therapeutics, Inc.",0001933414,0,-154651000.0,,661806000.0,
HAFG,"Holistic Asset Finance Group Co., Ltd.",0001367993,0,-137167.0,1784075.0,37731.0,400013.0
SVIVU,Spring Valley Acquisition Corp. IV,0002098242,0,,,,
UAC-UN,United Acquisition Corp. I,0002098669,0,-395502.0,,360668.0,385170.0
WENC-RI,West Enclave Merger Corp.,0002104260,0,,,,
LSHGF,Louis Hachette Group/ADR,0002063675,0,,,,
GENB,"Generate Biomedicines, Inc.",0002100782,0,,,,
NTB,Bank of N.T. Butterfield & Son Ltd,0001653242,0,,,,
RVT,"ROYCE SMALL-CAP TRUST, INC.",0000804116,0,,,,
URGN,UroGen Pharma Ltd.,0001668243,0,-153494000.0,1128000.0,200455000.0,305929000.0
SXGCF,Southern Cross Gold Consolidated Ltd.,0001622629,0,,,,
DUTBF,Duality Biotherapeutics Inc/ADR,0002085208,0,,,,
CLBR-WT,Colombier Acquisition Corp. III,0002091024,0,,,,
CLBR-UN,Colombier Acquisition Corp. III,0002091024,0,,,,
SVNHF,SUNEVISION HOLDINGS/ADR,0002089488,0,,,,
UAC-WT,United Acquisition Corp. I,0002098669,0,-395502.0,,360668.0,385170.0
SRBEF,VusionGroup,0002075141,0,,,,
REECF,Reece Limited/ADR,0002070570,0,,,,
CTATF,"Contemporary Amperex Technology Co., Limited/ADR",0002070829,0,,,,
ABEV,AMBEV S.A.,0001565025,0,,,,
RBGLY,RECKITT BENCKISER GROUP PLC,0001420798,0,,,,
TNEYF,Tamarack Valley Energy Ltd./ADR,0002073901,0,,,,
HNSPF,Hansoh Pharmaceutical Group Co Limited/ADR,0002073669,0,,,,
MYXXU,Maywood Acquisition Corp. 2,0002080087,0,,,,
MYXXR,Maywood Acquisition Corp. 2,0002080087,0,,,,
AIBZ,Bitzero Holdings Inc.,0002100457,0,,,,
GASS,StealthGas Inc.,0001328919,0,,,,
API,"Agora, Inc.",0001802883,0,,,,
PRE,Prenetics Global Ltd,0001876431,0,,,,
AWP,abrdn Global Premier Properties Fund,0001390195,0,,,,
DCX,Digital Currency X Technology Inc.,0001957413,0,,,,
MSC,STUDIO CITY INTERNATIONAL HOLDINGS Ltd,0001713334,0,,,,
DMAC,DiaMedica Therapeutics Inc.,0001401040,0,-32766000.0,,61371000.0,
ORRCF,OROCO RESOURCE CORP,0001390352,0,,,,
KWM,K Wave Media Ltd.,0002000756,0,,,,
MYXXW,Maywood Acquisition Corp. 2,0002080087,0,,,,
MGHTF,Mercury NZ Ltd./ADR,0002062807,0,,,,
EFXT,Enerflex Ltd.,0001904856,0,,,,
SPGNY,Springer Nature AG & Co. KGaA/ADR,0002042556,0,,,,
NZF,Nuveen Municipal Credit Income Fund,0001137887,0,,,,
PAGS,PagSeguro Digital Ltd.,0001712807,0,,,,
BGSI,Boyd Group Services Inc.,0002091467,0,,,,
ALMR,"Alamar Biosciences, Inc.",0002104204,0,,,,
BOBS,"Bob's Discount Furniture, Inc.",0002085187,0,,,,
HIMX,"Himax Technologies, Inc.",0001342338,0,,,,
CSCCF,Capstone Copper Corp./ADR,0002075918,0,,,,
BANL,CBL International Ltd,0001914805,0,,,,
RENXF,Renalytix plc,0001811115,0,-33456000.0,2289000.0,7972000.0,15826000.0
HTCO,High-Trend International Group,0001928948,0,,,,
PCPPF,PC Partner Group Ltd/ADR,0002053411,0,,,,
SPGDF,Springer Nature AG & Co. KGaA/ADR,0002042556,0,,,,
TDTH,Trident Digital Tech Holdings Ltd,0001983550,0,,,,
CDLR,Cadeler A/S,0001978867,0,,,,
DDC,DDC Enterprise Ltd,0001808110,0,,,,
ATCMF,ATICO MINING Corp,0001567663,0,,,,
FLYX-WT,FLYEXCLUSIVE INC.,0001843973,0,-17592000.0,375877000.0,439996000.0,524266000.0
INPOF,InPost S.A./ADR,0001848826,0,,,,
ATHM,Autohome Inc.,0001527636,0,,,,
TGE-WT,Generation Essentials Group,0002053456,0,,,,
SOARW,"Volato Group, Inc.",0001853070,0,5173000.0,0.0,11954000.0,13803000.0
ANGHW,Anghami Inc,0001871983,0,,,,
NRSNW,NeuroSense Therapeutics Ltd.,0001875091,0,,,,
WBXWF,Wallbox N.V.,0001866501,0,,,,
NXNVW,NEXTNAV INC.,0001865631,0,-189253000.0,4573000.0,247019000.0,333254000.0
ARQQW,Arqit Quantum Inc.,0001859690,0,,,,
GRABW,Grab Holdings Ltd,0001855612,0,,,,
CRSF,Crisp Momentum Inc.,0000924396,0,-8085574.0,262.0,305120.0,503705.0
KYN,"Kayne Anderson Energy Infrastructure Fund, Inc.",0001293613,0,,,,
BVC,BitVentures Ltd,0001785680,0,,,,
LZM-WT,Lifezone Metals Ltd,0001958217,0,,,,
ZHIHF,Zhihu Inc.,0001835724,0,,,,
AKPPS,Ark7 Properties Plus LLC,0001923734,0,,,,
NIM,NUVEEN SELECT MATURITIES MUNICIPAL FUND,0000890119,0,,,,
GRAN,Grande Group Ltd/HK,0002027722,0,,,,
GHG,GreenTree Hospitality Group Ltd.,0001724755,0,,,,
